电话不一致怎么修改,银行预留手机号不符,1
3分钟等电话，5分钟都过去了还没接到,2天都没打电话来是什么原因,1
可以借多次吗,借款申请什么时候可以回复,0
进入银行卡没有借款的提示。,怎样开通我的怎么没有提示,1
买黄金跟你们的差价怎不一样,借款,0
延迟一天,愈期一天影响征信吗,0
一般都是还款日几点扣款？,昨天没有钱，今天还上行吗,0
不支持招商银行？,为啥微重卡不可以绑定QQ,0
10月18借得款还款日哪天,15号到还款日期可以拖几天吗,0
借10000快分10期如果免息前天全额还款要不要收手续费,7天免息领取资格,0
我备邀请了，为什么没有额度,为什么分期那么多次，额度没有一点提升,0
什么原因会造成评估不通过了，页面又有这个东西，又不让通过。,为什么我评估没过,1
我朋友都开通了，我Q消费比他高。也在试探投资你们为众银行。我这个号消费10几万Q币,我微信每个月消费都几万的！！连个微粒贷都不给我,1
分期之后可以提前还清欠款吗,如果我12月6日借款2W元，选的5个月还款，但是我12月30日提前还款，需要收取多少利息和手续费？,0
可我手机里没有微粒贷功能啊,可以从手机里开通微粒贷吗,0
为什么未满足要求,你未满足微众银行审批要求,1
不符合审批要求,为什么我不能满足审批要求,1
我想把这个关掉。,怎么关闭了我的微粒,1
绑定的银行卡丢了怎么办,是不是有绑定银行卡到财付通就可以申请,0
之前绑定的银行卡已经无效了，该怎么办。,如何解绑银行卡,0
之前的推送怎么都没有了，说好的红包呢,剩余的钱怎么取出来,0
您好，还款后为什么贷不出来,为什么我的微粒贷已还清且没有逾期，再次借款失败呢,1
可以取消借款么？,假如今天借明天还，是直接取消借款吗？,0
我想体验微粒贷产品,微粒贷利息怎么算,0
去那里找微粒贷,微粒贷入口消失,0
不符合要求是啥意思,不符合审批要求怎么解决,0
微信可以用微粒贷吗,微信能否使用微粒贷,1
怎么没有还款提醒啊,每月的账单如何获取每月账单会有提醒吗,1
是你们客服电话吗,是你们给我来电的号码吗,1
为什么借钱时输入密码和收手机验证码来回跳,为什么一直跳转验证码跟输入密码,1
1万元一天息是多少？,借3千、日利息不是一毛五吗,1
不显示微粒贷借钱啊,6.3.8版本有微粒贷吗,0
你好，我的微粒贷没了,为什么微粒贷消失了,1
什么时候微粒贷才可以用,什么时候可以借款啊？？今天朋友介绍的,1
50/％罰息什么意思,预期一天有影响吗,0
其他的客服电话,刚刚客服打电话联系，我在车上，现在可以接听电话了,0
为什么提示我的信息错误次数太多，我没有输入错误过啊？,你好，我的身份信息填的没有错啊，怎么显示不对呢,0
个人如何贷款,个人信用贷款,1
微信无此功能,为什么我的显示不到微粒贷这个功能？,1
那要怎样操作,我的福利怎么用,0
没钱呢,未收到电核电话，无法借款,0
为什么我卡里钱正好，说还款失败。,为什么我不能还款,0
有额度为什么不能借款呢？,我等级那么高为什么没有额度,0
你好我借2500可以分几期还,8000分几期还,1
借款失败,借款没成功？,1
为什么我还款了额度却没哟哟回复,3＃无法借钱为什么我在微粒贷显示无法借钱,0
延期一天吧。我微信取款每到银行卡,我明天还款能不能延迟几天？,1
结清凭证,申请结清证明啊,1
怎么关闭这个功能啊,没有提示就不可以开通吗,0
我朋友手机上有,我的手机怎么不显示？,1
我借到的钱可以到银行取现金出来的吧？,你好，可以提取现金吗？,1
开通，加入,/撇嘴/撇嘴/撇嘴怎么开通微粒贷啊？,0
好像没有那个功能,借款可用于还还信用卡吗？,0
帮我取消掉,之后想取消这个项目，怎么取消,1
信合怎么办,可以办银行卡吗,0
一千元一天多少息,10000万元一天多少息？,1
微众银行怎么开不了户,今天微众银行应用打开总是出错,0
我想问这个百分之。50的罚息是什么意思,3000元逾期十天应收利息是多少？,1
2.为什么有微粒贷款,4:看不到微粒贷图标,1
就是可以提现吗,我是今天借的款，明天后天就可以归还可以麽？,0
提交申请，几天能下来呢,我什么时候才能申请微粒,0
那个图标又不见了,微信号换了微粒贷就没有了？,1
怎样取消借款？,如何取消借款,1
手机号码要到银行更改吗,手机号码更改,1
怎么还款,今天借了20000.我明天就还了！然后我还能又借款吗,0
利息率？？,借六万用一季度利息多少,1
还款日下午才还可以吗,还款日可以当天晚上12点之前还吗,1
不借了，不要打电话了。,借款怎么取消呢,1
如何开通贷款还清证明？,你好，怎么开结清证明？影响房贷审批,1
我的入口不见了怎么办呢,为什么微粒贷消失了,1
我想解除银行卡怎么解除,取消绑定,1
今天是我的还款日，今天忘存上钱了，明天我给存上会影响我的信用吗？,今天5点之前还款，我迟还15分钟，算不算逾期,0
我想现在提高额度可以吗,有额度无法借钱,0
你好还款零钱里面不能还吗,QQ贷了，微信还能贷吗,0
都给我开借,进不去微粒袋,0
为什么我的贷款还没有到账？,什么时候出微粒贷,0
怎么我这老显示你未或的微众银行审批,怎么才能符合审批要求,0
你好，刚刚打电话我没接到。,没接到电话,1
借款期限是多久,你好我想问问假如我借10000元，分10期，第二期把所有欠款全还可以吗,0
申请延迟还款,还款逾期两天会产生信用不良记录吗,0
综合评估是指什么,怎么知道信用情况,0
利息多少钱,如何计息,0
不是说凌晨扣款么？怎么没见扣款,28日几点扣款？,0
为什么开户老是不成功？,对方银行处理失败请稍后重试是什么原因,0
借贷是否安全,上交资料,0
还款之日什么时候,今天拿到的钱，还款是下个月2号吧,0
珠海的华润万家支持吗？,之前的推送怎么都没有了，说好的红包呢,0
为什么从开始到现在一直没额度,一直无法查看额度,0
借款后一般多久会接到小粒的外拨电话？,昨晚申请借款后为什么没有来电就说工作人员联系过我了？,0
11000日息每天还多少,罚息多少,0
我17点还款，卡余额不足,我是7号还款能否拖到20号,1
以前有微粒贷的现在没见了,我的”微粒贷”的入口突然不见了，怎么办?,1
在qq钱包里怎么没这个项目,在哪借,0
受邀了，为什么又看不到额度,为什么我开通不了,0
微信钱包里没有微粒贷，怎样申请？,我的微信没有微粒贷，请问可以申请吗？,0
借一千块钱每日利息那不是五毛钱？,10000的日利息多少钱,1
您好，对不起暂时不需要借款了。前几天需要。不好意思！,您好我申请了借款成功了额度也扣了但还没有收到银行短信通知,0
最近有什么活动吗,为什么发分享截图说格式不支持,0
解绑银行卡,绑定的卡能解除吗,1
为什么总是显示借款失败，用户信息不匹配？,为什么我总贷款失败呢说审批不通过,1
下载App地址,在哪里下载？,1
我在19:43申请的什么时候会来电话,银行电话什么时候打？,1
何时邀请,何时开放申请,1
我需要对账单,我说这一期的帐单.帐单.帐单,1
利息,借款利息,1
未满足借款要求是什么回事,无法借钱是什么意思！,0
我想问下提前还款利息还是一样的吗,提前上面显示的是全部还清的,0
为什么没有微粒贷额度,可有临时额度额度可能提高,0
我的好怎么没有微粒贷呢,什么时候才开放啊,0
微拉贷,开通微米贷,0
你们的客服热线号码多少,你电话多少微信可以贷款了吗,1
5万借一年每月本息还多少,今天借了五万，下个月12日，我要还多少,1
为什么我木有额度,为什么微贷没有额度提升,0
你好.现在全额还款后.在申请贷款要从新审核吗,请问还款逾期一天会对以后有影响吗？,0
怎么换卡？,我想换卡绑定，能不能先把钱还清，然后换卡申请？,0
我的还款银行卡掉了补了一张怎么改,更改还款卡，怎么该不了,1
怎么记利息,怎么计算利息,1
申请借款了，但是一直没有接到电话！要什么时候才能接到,我想问我申请了四五个小时了也没有收到回电是骗子公司吗？,1
今天没接到电话，现在能打过来吗？,刚刚打了电话给我。我没有接到,1
为什么我还没收到借钱呢！,为什么我没有收到确认电话,1
里面没有定期存款,我存入定期的存款如何提取,0
和普通银行有区别吗,微车贷,0
免息优惠券领取,免息微粒贷优惠券,1
8点半之后就可以到账了吧,一般情况下什么时候可以到到账了就会收到短信,1
电话确认一般多久时间的,电话确认一般都是什么时候啊几点到几点？,1
我现在还完全款我还能贷出现金吗,我的贷款还有一期就还完了，还可以接着再贷吗,0
么时候开通,三天了电话还没打来,0
你好，我按5个月期限，实际我借一天就还,借款期限可以修改吗,0
为什么我还款了不能借了？,不能按时还款怎么办？,0
多久客服会给打电话,一般申请了多久来电话,1
一直无法查看额度,为什么我查看不了自己的额度,1
11点多就打款了怎么还没到帐啊,15000几时到账，这么久,1
"五千每天利息0,005%是多少？",不是这期，是上期，昨天到帐，但利息总资产上看不见,0
/尴尬微粒袋，我需要你,开通徽粒贷,1
会发信息吗？,众享太平天天利，太平个人保障管理产品（C款）的序号,0
全额还款后可否提高额度,全部还款了才能提升额度吗？,1
借不了钱的,个人贷有条件,0
不借了取消借款,未看到申请成功，可以取消借款吗？,1
一次性还清还能再借吗,一笔贷款还清之后马上可以借吗,1
69000千元，每个月要还多少利息,10万，一个月的利息,1
单笔借款最高40000,为什么我每天最多只能还4万的金额？,0
取消贷款申请,可以退订吗,1
在哪里输入身份验证,身份号报错,0
何时系统才让我成为受邀嘉宾,什么条件可以申请,0
借款怎么借,发消息说我获得资格点击进去又说我没资格。真会玩,0
我想知道是什么原因借款失败,您好，我借款失败了，是什么原因呢？,1
为什么提示借款失败,我为什么贷不出来,1
你好，请问一下客服电话是多少,你们公司的客服电话是多少,1
为什么我把版本更新了还没看到微粒,借款的钱去了哪里,0
怎么借贷如何还款利率多少,请问一天的利息是2.5吗？,0
你好，借款的钱可以取现金吗,你好我这个款可以全部取出来进货用吗,1
登陆闪退？,总闪退怎么回事,1
6:审核人员多久联系我,何时会来,1
取消微贷服务,QQ微粒贷怎么关闭,1
提示银行审批不合格,一开始复合审批怎么突然不符合审批了？,1
修改财付通电话,为什么借款的时候发送验证码显示的是我以前绑定的旧手机号？,0
qq微粒贷，怎么申请,如何開通,1
为什么我贷款不成功啊,我不是可以贷一千五吗我怎么申请失败,0
从申请到放款需要几个工作日,什么时候到帐,1
但没接到你们的电话审核,电话核实没接到，什么时候再打电话,1
信息,而且我上次输入的信息也都是对的,0
为什么我手Q很好了没微粒贷,你钱包在哪里打开,0
你们这个是否安全呢,如果我银行卡里放更多资金有安全保障吗,1
资料完善,你好，有人回复此信息吗？,0
我微信绑定银行卡，你直接转账,绑定银行卡了咋还不行,0
我怎么查额度？,查找额度,1
看业务菜单,怎么才能在微粒贷上面带款,0
什么时候全线开通,什么时侯到帳？,0
我借3000元一个月的利息多少啊,我借27000一天要多少利息,1
zenm怎么获得资格,Qq也有啊,0
你们怎么不扣钱呀？,借贷的钱不用支付是自动在银行卡上扣除吗,0
为什么钱还沒到账,/快哭了没收到啊,1
我为什么还款不成功,不能提前还款么,0
我申请的时候审批不过？,上面说我为满足微信银行的审批要求,1
现在微粒贷是内测阶段，公测什么时候开始？是要等你们把所有的数据收集好，在公测吗,怎么取不出来钱,0
一次最多借多少钱,一般多少额度,1
为什么绑卡失败,绑卡失败,1
借款失败是怎么回事,为什么我微粒贷总显示个人信息输入错误多次但是我输入是正确的呀,0
不是23日零点自动从银行卡内扣除，怎么到现在还没扣呢,下午怎么没扣啊,0
推迟还款1天,现在逾期了几天现在怎么还款？,0
9月26号用不用还款,不用还吗？,0
回访电话没接到,未收到电话,1
下午两点打的电话，现在银行还没打电话来确认,两天为什么还没有接到确认电话,1
卡里有钱～为啥提前还款不成功,全额还款后可以即刻贷出来吗,0
我说我不需要耶,取消银行,0
为什么未达到审核标准,为什么我审核不通过,1
你好，微粒贷还款可以用微信零钱还吗？,你好，我微信零钱里面有8000多，想提前还清微粒贷的款，但是点还款那里，没有零钱还款的选项，请问怎么处理？,0
趴为什么审核人员还没有打电话过来？,客服在吗,0
伸请开通,QQ的微粒贷咋开通,0
不能进入微粒贷借款！,为什么我钱包里找不到微粒贷入口,1
借记卡丢了，怎么才可以取钱,我从微粒贷用银行卡贷的钱，那个银行卡丢了，怎么办,0
借款失败,两次没接到电话，借款是不是算失败？,0
我的贷款已经还完了，可否帮我开一份结清证明？,结清证明,1
亲几时可以开放微粒贷,一般借款期限是多久？可以借2天吗,0
/发呆为什么我没有受邀资格,借款,0
为什么会显示借贷不成功,为什么我的借款一直说失败,1
延期3天还款收取逾期利息是多少？,借500逾期利息多少钱一天,1
请问提前还清了还可以在借吗？,提前还款，还能继续贷款吗,1
不是工行么,现在支持那些银行,1
为什么还款后，在次借款，显示综合评分不足,为嘛我第一次借了款提前还清了，现在说综合评估未通过借不了了,1
在哪找微粒贷,1:看不到微粒图标,1
)还需要等多久,估计要什么时候,1
卡里有钱，但是提示还款失败,今天还款失败！我卡上余额够的呀！,1
今天打电话给我我都没听到，现在能打过来吗,如何再次电话审核,1
"0,05一天多少利息",你好我想我问下这个可以提前还款吗？利息怎么算？,0
手机信号不好可以打我另一个电话,微粒贷体现要手机验证码吗,0
剩下的钱提前还清后，是不是立刻就能再借贷了,如果申请提前还款，利息怎么算,0
你好！11月28号的还款日期为什么现在还没扣款呢？,你好为什么没有还款扣款成功呢,0
你好，麻烦算一下13000借一年，利息多少,临时提额,0
怎么是信息非法,提示我信息错误怎么回事,1
怎样绑定银行卡微信支付？,请问怎么绑卡啊,1
请问已申請借款后，款项什么时候才会打入借款人帐户,申请后好久放款,1
余额不足，还款失败,【微众银行】还款失败通知：您好，由于您农业银行(1773)余额不足，您在手机微信申请的微粒贷还款失败。请确保今日（05月13日）17:00之前还款卡内余额充足，我们将于今日再次扣款。,1
怎么更改号码,换了手机号怎么办,1
你好，我要更改绑定银行卡！,你好，我已收了三万元的借款，再次确认一个问题，还款时是自动从绑定的银行卡上扣钱的吗?我怕忘了还款影响信用。,0
为什么没接到电话,你们都没打电话审核怎么说我电话未接听？,1
微信上没有这一项,很搞笑。邀请了竟然不能用,0
开通问题,开通微粒贷款,1
1.看不到微粒贷图标,为什么不能,0
想借钱,几点开始,0
你好啊，我的怎么到现在还没有微粒贷呢，是怎么回事？,“为什么没有微粒贷”,1
一笔全部还完了，怎么不能借了,我选择提前还清还可以在借款吗,1
消费m,怎么消费,1
可以十点三十以后给我打吗,审核电话多少,0
可否更改还款日,能改一下还款日期吗？,1
信息笫一次有错误,如何补充身份信息,0
能用别的银行卡还吗,微信提现还没到账，能不能用其他卡还,1
为什么我登录不了，说我网络有风险,今天怎么登录不上了,1
我QQ上的微粒贷怎么消失了,我今天接到了微粒贷的邀请但是错关了后面就没有了,1
请问怎么现在不能还款呢？,之前的丢了现在无法还款,1
取消贷款,我刚操作失误，我不需要贷款,1
可以贷款不,可我现在想借钱,0
1:为什么显示无法借钱,为什么我不是受邀的,0
提前多久还不收费,请问是不是借几天算几天的利息？,0
为什么综合评分不能过?,为我的是综合评分不足是什么意思,1
借款期限？,借快期限,1
怎么提高内外部评分,怎么提高内外部综合评分,1
没法还款咋办呀,现在不能还款吗,1
可以找你们开通微粒贷吗？,借钱,0
还款结清单,还款后能出具还清证明吗,1
你好！请问微众款转入银行，可以取现么,一次取现能取多少？,0
等待短信,没有接到审核电话也没有短信提醒怎么办,1
为什么现在手机还不能微粒贷啊,我手机没有微粒贷页面,1
亲，在吗？咨询下,咨询下,1
如何更改手机,客服mm，您好，请问如何更改微粒贷的绑定的手机号,1
提前还款后能再借吗,提前还清了过几天可以重借,1
卡余额够但是却说我还款失败,你好，原来的银行卡换了，我记得前几天提前还了当期的贷款，今天又提醒我还款失败，帮我确认一下！以及如何变更银行卡？,0
微粒货提前还清借款还能再借吗,提前还款后，又可以重现申请借款吗,1
如何变更电话号码,如何更改接收验证码手机号,1
付款余额不足怎么办,优惠,0
目前我可以借的额度可以高一点可行？,我上次借了2000提前还了钱，额度也没上升,0
现在不能手动还款吗,我现在怎么不能还款了,1
万一再次扣款失败呢,为什么自动还款扣款失败,1
可以从新绑卡申请吗？,去哪里添加银行卡,0
每次我都是提前还款。这样不行吗？以前可以借。现在为何不能借。,目前不能还款是吗,0
推后几天还款可以吗？,你好，我逾期了一天还会不会对我的信誉有影响？？因为昨天刷的卡未到帐，工作日都放假，我今天去存,0
我有一爱贷款，我现在提前还清，然后能再贷出来吗？,我提前还款后多久才可以再次贷款,1
为什么我的借款失败,为满足审批要求,0
开通个人货款,17点在次失败怎么办,0
上午申请的2500贷款请帮我取消，同事开玩笑瞎搞的。谢谢,借款怎么样才能取消,1
我不要微粒贷,怎么关闭微粒贷哦,1
下次借贷什么时候,什么时候可以继续贷款,1
您好！我的微信没有微粒贷功能,怎么可以得到您的邀请,0
点了开不了,为什么我输入多次还是开不了户啊？,1
是否支持零钱还款,零钱不能还吗,1
不论借贷多少，都可以选择一次性还清？,一次性还怎么还！,0
不用打了，不借了噢,不好意思，请帮忙取消借款,1
为什么我的还款日在每个月3号,今天借明天还要利息吗,0
17点已经过了、还没有扣款,五点过了，还没有扣款,1
借款还监控资金用途？,什么是违约,0
为什么评估不了成功,为啥评分不足,1
银行要我出示我已还清向你们借款的证明,能开结清证明吗？,1
那就算了！怎么取消呀？,你好，怎样关闭微粒贷款？,1
9月10日还款成功了吗,如何查询还款是不是成功啦,0
我的电话号码改为,银行预留手机号不符,1
怎么更改还款卡,我修改好了，怎么还款？是等扣款还是可以自己还？,0
为什么我还款了确借不出来了,为什么可借5000却借不出来？,1
为什么没有微粒贷额度,“为什么没有微粒贷”,1
借款10天，还后需要多少利息,5000元利息是多少,1
如何更改电话,验证的手机号怎么更改,1
尽量快点给我进入微粒贷,月消费二十万没微粒贷,0
怎样解决身份输入错误过多,总是提示身份信息错误次数过多什么情况,1
微粒贷那个等银行电话确认要多久,支持的银行卡,0
怎么提高综合评估,如何通过综合审批,1
何时会邀请我,何时会激请我？,1
等电话通知要等多久？,电话确认后，什么时候下款,0
江门台山店能用吗,有没有时间限制,0
可以申请吗如何获得微货粒资格,你邀请我想贷款,0
什么东东哦，你们这银行，其他银行有什么区别,为什么微众银行绑不了银行卡？,0
10000怎么算,借款10000，分20个月，利息一共多少,0
微众银行app打不开,什么是微众银行,0
下载好了怎么弄,下载后呢,1
如何更改电话,我之前的手机号码不用了，能换吗,1
如何便换微粒贷还款银行卡,换卡等多久哦？,0
1.何时会被邀请,何时能要请到我,1
开通但是没额度,开通无额度,1
为什么没有在凌晨扣款？,你好，我卡里有钱，怎么自动还款失败呢,0
请把我最近两笔赎回资金明细告诉我,账单,1
超过还款日一天还款会影响个人信用吗,你好，逾期还款几天会有什么影响？,0
电话确认要等多久啊。,那要等候多长时间,0
我的怎么不回自动扣款,昨天自动还款失败然后昨晚显示逾期到了今天才自动还款成功那我不是有逾期记录了请求支援是啥回事有自己主动还款方式吗还有如何清除逾期不良记录你们自动扣款失败产生了逾期这样感觉好无用,1
一直没打来,不好意思没有接到电话，重新在打一次吧,0
“为什么没有微粒贷”,你好为何本微信没有微粒贷功能,1
一万一天利息是五块？,20000元，一天利息多少，谢谢！,1
财付通怎么绑定,绑定的银行卡9号办不了业务,0
我提前还款是否需要支付剩余的利息,如果提前还清所有借款，利息是怎么样算的,1
定期存款银行保护协议,微众银行app里面有定期存款功能，这个适用于存款保险条例吗？,1
提前还款可以再借吗,提前还清还能不能借？,1
多久够资格,我昨晚贷的，一直没电话来,0
不通过什么原因,为什么不通过,1
产品本身安全吗？是不是和传统银行的定期存款一样的安全？,微众银行app里面有定期存款功能，这个适用于存款保险条例吗？,1
不符合微众银行审批要求,为什么我不能满足审批要求,1
何时可以受邀？,何时会邀请我,1
开通了怎么借不到钱,开通了为什么不能借钱,1
借款可以用于救急还行用账单吗？,借款能不能用于信用卡还款,1
什么时候打了电话,一般什么时候来电话,1
借款后多久打电话过来确认,借款后多久可以电话确认？,1
手机没带这个功能行吗,推广阶段有要求吗,0
今天1点可以到帐吗,什么时候到帐,1
借款2000，5个月利息多少,借款利息,1
我现在把钱存了，但没有办法自主还款,为什么分期还款以后还了的款不能用呢？,0
只是借几天就还款，怎么选期限？,修改还款期数可以吗,0
手机号可以换？,更加手机号码,1
开通业务,开通w,1
如何改换银行卡，还款,怎样更改还款银行,1
为什么我综合评分没通过,不通过,0
有一笔借款等待银行电话确认。为什么收不到确认电话？,我为什么没有接到确认电话？,1
为什么还款失败？卡里的钱是够的,为什么作业我不能手动还款,0
一天最高借多少金额,一次性只能借4万,1
想关闭微粒贷账户,如何取消贷款申请,0
从申请到放款需要几个工作日,为什么时候开放？,0
你好。我想问下微信钱包里的钱能用来还款吗,你好，零钱上的钱不好还吗？,1
微粒贷可以取消吗,我是刚申请的，现在要求取消,0
是不是借款后。等电话确认。,申请贷款后，15分钟之内没来电话？,0
几天批款,到帐很快是吧,0
微粒贷被取消好什么时候可以再受邀请,怎么样才能有额度,0
怎么拥有微粒贷,为什么我没有名额！,0
何时开放申请,你不是说过10分钟邀请我的吗？,1
一直没接到过电话,一般审批时间是多久,0
怎么更改微粒贷绑定银行卡号,如何变更绑定卡,1
还款银行卡变更怎么办理,怎么改微贷还款银行,1
17点之前没转入怎么办,12号当天还款算不算逾期？,1
借款可用来还信用卡吗,我的微信里面没有微借钱的功能,0
3:如何还款6:借款期限,借款的时候是不是自己可以填写借多长时间，,1
为什么到最后老是说请求信息非法呢,别的手机怎么开通微粒贷,0
我要删除掉微粒代款怎么删除,我是刚申请的，现在要求取消,0
授信额度会被降低吗,如果借款成功，信用额度会减少吗,1
我电话变更,更改电话,1
我5.15存入650，为什么没有扣款呢？,您好，我今天该还贷款，可是为啥还没自动扣除呢,1
为啥子，我没得微粒贷喃！,qq个微信的借款一样吗,0
取消微贷服务,取消怎么弄,1
取消帐户,取消货款,0
提前还款,如果我借5000，分十期还款，我想一个月全部还清，利息就是算一个月的吗,0
你好我问下这个借款我可以从银行卡里取出来么还是职能用于消费,你好。请问，在你们这里贷出的款可以转账或提取现金吗？谢谢。,0
如何查询是否还款成功,2笔贷款，20个月每期还款日期和金额明细,0
未看到申请成功，可以取消借款吗？,可否取消借款,1
比如我借1000元，5天后全部还清，需要支付多少,是不是银行卡里有就可以还清呢！以后不会有跟尾吗？,0
为什么不够资格,怎么拥有微粒贷,0
我想开通微粒,喊你邀请，斤到说,0
你好，我的账户怎么会还款失败,3我想用微信也能还款，信用卡都可以，为啥这个不行,0
取消借款怎么取消啊,想取消借款订单,1
一万，日息是多少,两天多了我多少息？,0
两天为什么还没有接到确认电话,一个早上了，电话还没来,1
为什么余额充足，银行没有在还款日自动扣款？,不是17:00要扣款，怎么还没有扣,1
从借款到到账要多久,一般借款多久可以到账,1
怎么我没有微粒贷,微粒贷怎么用,0
我何时会激请我使用微粒贷呢，没有微粒贷可以申请吗,我申请“微粒贷借款”，只是没看清需要补充的身份证最后四位而错输入几次就被取消资格，可不可以重新申请？发自我的iPhon,0
扣了没^_^,我卡里存上钱了，没扣成功,0
微信上没有微粒,为什么关注了微粒贷但没有入口,0
你好，我还款怎么一直是失败的,你好，我的账户怎么会还款失败,1
什么时候可以用到借款服务,借了4000款，分期还，如果还清了。什么时候可以又贷？,0
为什么不通过审核？,未满足审核要求是什么原因,1
如何知道钱是否到了账户上,如何查询是否还款成功,0
有免息券吗,领取免息券,1
开户总失败是什么原因,为什么我开通不了呢？,1
有安全保障嘛,填资料,0
不可以过几天就全还上吗？,可以申请延后么,1
为什么我的微粒贷页面过期？,微粒贷页面过期,1
以前有微粒贷的现在没见了,为什么我的微粒贷不见了,1
逾期742，罚息怎么算,加收利率的50%罚息什么意思,0
借款如何取消,什么取消借款,1
一般在什么时间联系,不好意思！午休！重新打,0
变更还款卡号怎么变更,想更换还款储蓄卡怎么操作,1
我信息输入正确了，为什么一直提醒错误,我验证时不小心输错了身份证号码怎么办,0
最新借款合同,可以帮我看一下合同真假吗,0
还款日几点扣款,还款日那天什么时候都可以还吗,0
一般多久才来电话,再次电话要等多久,0
刚发信息提醒我还款成功，现在又逾期什么意思,我已经申请延期一天还款为什么短信会催,0
为什么一直要输入验证码！？,一直显示验证码失效稍后获取,0
我把微粒贷取消了怎么办,我想取消可以嘛？,1
更改手机号码怎么办？,我以前的手机号，现在我老婆在用,1
还款怎样更改其他银行,怎样改还款银行卡号,1
为什么我的微粒贷已还清且没有逾期，再次借款失败呢,我一直都没有逾期，怎么今天借款失败？,1
何时要钱,几点扣款,1
可以申请开通微粒贷吗,怎么开通,0
借到的钱不可以取出来用吗,借来的钱可以取出来吗,1
取消绑定银行卡，怎么取消绑定,解除,1
还款失败是什么意思呀,今天是还款日，扣款未成功,1
微众银行是微粒贷吗？,微粒贷借款直接影响其它银行信用卡办理吗,0
2申请,帮开通微粒贷,0
微粒贷被锁，提示当前无法借款,页面被锁，显示无法借款,1
推迟一天还款行吗？,请问，还款日到了，可以往后推迟几天吗？,1
回访的电话怎么还没打来,在借款记录查看不了,0
为什么我朋友的等级比我低都有微粒贷,什么时候会有,0
一个月多少钱利息,6000元一个月要多少息,1
怎么qq上还没有微粒贷啊,微粒贷怎么进不去了,0
我借12000元日利息多少,1:微粒贷的日利息0.05,0
微信上面找不到借钱,我qq被盗了找谁,0
我的微信钱包里怎么没有微粒贷,1:何时会邀请我使用微粒,0
你好，贷款之后钱的用途有限制的吗？,微信无此功能,0
为什么我显示未满足微众银行审批要求,为什么无法借贷？,1
为什么综合考评过不了,为何我的综合评估会通过,0
一年还,你好，我想问下我想下还下期的怎么还,0
什么时候可以借钱啊,借款能够使用多久,0
什么时候可以有借款资格,什么时候可以得到借款,1
为什么还没有致电话给我？,一次性还清欠款，额度会恢复吗？,0
日利率多少,1000元日利息多少,1
我关注了你们微粒贷，但是我的微信钱包里没有微粒贷,我刚刚看了木有微粒贷图标,1
什么时候有邀请成为微粒贷客户,什么时候能邀请我做微粒贷客户啊,1
1看业务账单,账单,1
怎麼沒有通知呢？,怎样删除不用的银行卡,0
借款什么时候可以到账,多久通过,0
“如何提前还款”,QQ微粒贷如何提前还款,1
1:为什么我没有微粒贷,4:看不到微粒贷图标,1
我没有获得银行审批,未满足审批,1
#怎样激活微粒贷#,QQ开通啦,0
为何我没微粒贷？,手机哪里打开QQ钱包,0
我今年没有收到红包,为什么我最近的收益没有到账,0
你好！自动还款失败，怎么处理呢？谢谢！,你好自动扣款失败了怎么处理？,1
你好，现在提前无法还款,逾期了。为什么不能还款,0
怎么删掉微信的微粒贷我不需要了,微粒贷帮我可以解除吗,1
微众app安全吗被盗用钱没了怎么办,平安普惠,0
万一还钱日期钱紧张能办理延期吗,到了还款日，是否可以延期1到3天,1
以前的卡丢失了，现在帮定了别的卡可以吗,卡号变更了更换了银行卡怎么处理？换卡,1
提前还清一比借款后还可以再借吗？,你好，可以提前还清吗,0
刚才没接到您的电话,电话核实没接到，什么时候再打电话,1
晚三天还款会罚息多少？,罚息是多少,1
也没见开通微粒贷,到底怎样才能受到邀请,0
您好，我想问下可不可人工提额,可不可以人工提额,1
为什么有的微信上边没有这个功能,为什么这两天进入不了微粒贷,0
如何更换还款银行,怎么更改还款时间,0
已经是换卡申请中了,那我就换好卡了吧,1
开通威粒贷,微信上能用微粒贷吗,0
逾期罚息怎么收费,微粒贷的罚金,1
如何更换自动扣款银行卡？,一般什么时候扣款,0
为什么我一直没接到确认电,3次电话未接到,0
我想问一下提前把欠的款还清多久才可以重新借款,提前还款后不能再借钱,1
一般早上申请的多久会来电？,一般多久会打电话过来,1
下来钱,3万的额度，一次能借多少出来？多久到,0
为何借款失败,我在微众买的大成趋势回报基金昨天涨幅0.4%，但是金额不对，怎么回事？,0
换卡换卡还款,人工换卡,1
我怎么没微粒贷窗口,我朋友的微信点钱包进去就可以借贷我的怎么点进去没有呀,1
如何更换还款卡号,怎么改还款卡,1
无法查看额度是什么原因？,我为什么查看不到我的额度？,1
什么原因会造成评估不通过了，页面又有这个东西，又不让通过。,为什么说综合评估未通过,1
为什么我没有收到确认电话,为什么钱还沒到账,1
之前还款记录,借款和还款记录,0
为什么没接到电话,一般提交申请后多长时间可以有人打电话审核,0
为什么我还款还不上，我银行卡有钱啊,17点过来什么还没自动扣款呢,1
一般审批多久？,一般多久办好,1
为什么综合评分不足，无法借钱,我是受邀客户说我评分不足,1
工商牡丹卡怎么不支持,微粒带必须绑定银行卡吗,0
借1000分几期，一期多少天,10000元最多可以分几期还？,1
微粒贷可以贷款吗,我想借贷,1
我全部提前还清怎么没恢复额度,我之前有借过一次，现在还没有全部还清，如果我提前还清，会不会有啥不良影响,0
